Q,SE,uuid,t11,time_cost
5640.995105619241,0.39556901430872116,20250212122025_276c226bbc6c4a7a9f7236c5850727af,(3.6273206660553114e-12+0j),92.48915004730225
3483.346817294298,0.865634799470861,20250212122201_025c7d0d5ec34b3ba6d28fbb796fd342,(-8.808243023850082e-11+1.1510792319313623e-12j),88.12187671661377
4641.657482174816,0.7501761617566892,20250212122334_754f28aafb2d4e2ba99f75e9412d3c0a,(-2.609468197078968e-11+0j),86.81833696365356
15587.55837580332,0.3706199715519054,20250212122504_750a2c223fbc46b4ad6f0321228d4464,(2.929034792487073e-11-1.3784529073745944e-12j),89.54978513717651
34831.67886507418,0.6048148355013135,20250212122639_24a051f165dc49e1bd2b2d9d1c8b4644,(-8.01811950168485e-11+0j),90.07033514976501
3608.797272038514,0.49003660823526685,20250212122812_0b2bc7e72f5d4d60a48603df9a25f36e,(-1.4317436125566019e-12+0j),94.68054413795471
10136.894279228281,0.8238098724523402,20250212122951_ac1a405ee0574260aef01a127590a482,(-4.232880712606857e-11-6.252776074688882e-13j),87.55162906646729
37562.492214428385,0.3117881696824144,20250212123123_bf121c3c79ba4577a7e26632e2215da9,(5.868194818958727e-11+0j),93.9939615726471
4233.089039099429,0.47925555091518435,20250212123302_dae66bb37b94451c89ddc945c1854aa1,(-5.905320676902193e-11+0j),86.56557536125183
5711.015991952637,0.7277790962389408,20250212123436_fabc65df0f8445bda3ba2ccaf9511f8a,(7.344880259552156e-11+0j),93.6133348941803
2298.8085688237543,0.6550188241877712,20250212123614_00cb6022741c4b1194dd1ccfe429cce5,(-1.7134738072854816e-11-5.329070518200751e-13j),81.09859371185303
7877.8751566344745,0.8447170282439479,20250212123740_23eefb6f62ee4a8a82bb07cf9e2280b6,(5.482014842073113e-11+9.237055564881302e-14j),85.33741927146912
11462.921199323455,0.7710482869117452,20250212123912_c313d8e45471457995da138dd7b85dbc,(-9.21858145375154e-11+0j),92.15268039703369
5913.484364927322,0.5614054788125181,20250212124049_dc06a012b6c44175ae2c34b8b020e06f,(4.3433701080175524e-11-1.5702994460298214e-12j),89.66612648963928
3664.7099677988404,0.801398805672046,20250212124223_a890f67ba038414db0236cc6805713ba,(1.1656453580144444e-11+0j),91.27026414871216
7869.938358818297,0.7815905359898226,20250212124358_866cc73e3f0f4b618e290e574eb553ff,(-3.19033688356285e-11-6.465938895416912e-13j),90.3325560092926
12166.542593319742,0.44394534589831636,20250212124532_721309976109416986e328d515f64673,(-3.568789708197073e-11-3.090860900556436e-13j),89.0173671245575
6512.748201059869,0.8203634394752505,20250212124705_7b8efb3871854a4794f4bb8dfbbccc81,(3.516120727908856e-11+5.684341886080802e-14j),87.05616164207458
11575.759998471622,0.8117073816339389,20250212124839_9fbc53a82cb64b069fafa93b946f453e,(1.5730527991308918e-11-1.1191048088221578e-12j),88.5141954421997
nan,nan,20250212125012_e924532c1dc24d09a15fd2ea542c9262,(-6.686562414870423e-11+0j),92.53961324691772
14618.970536923416,0.0788155424874959,20250212125159_f7fb251579994130a1e9882de77a6de4,(-5.1596060757219675e-11+3.161915174132446e-13j),87.19154858589172
10617.000793498586,0.7741254216530612,20250212125331_b45e519c918e44fd8d970c170c90e992,(-5.108873324388696e-10+4.618527782440651e-14j),83.14950013160706
22445.404563533055,0.6981408659884123,20250212125458_b644684b03eb437991082320ba051741,(1.84368076361352e-11+9.237055564881302e-13j),83.56967449188232
10955.245869185479,0.595071600023112,20250212125626_51e093a420564cec966904b37816aa75,(-4.305711343022267e-11+7.105427357601002e-14j),92.21545672416687
20892.8745002189,0.412384984122827,20250212125806_ae217b1dda784021beb94af0634ac373,(3.518962898851896e-11-5.613287612504791e-13j),89.6916093826294
40917.32917297546,0.3441616105758897,20250212125940_7962445de31c4dfaabcbb77765238e8f,(-6.904343763380894e-11+2.8421709430404007e-13j),88.11890459060669
6528.043282926688,0.7048536422605487,20250212130111_6fde312eeb354838ac6e3310adc34516,(-7.042544325486233e-11+0j),92.23192977905273
7321.060882353358,0.5116348456055226,20250212130247_83d9c9761afd4caa8b53665b9263cf48,(6.66506849711368e-11+1.0729195309977513e-12j),93.45109152793884
8403.71358452192,0.7601485020141271,20250212130426_230ec1ec598246a3acd9734c1ea59c37,(-5.562483806897944e-11+3.623767952376511e-13j),82.39179110527039
4919.427912590786,0.8350180617280039,20250212130553_12600847a7c04f338c2f49f6abf33f5a,(-8.602363266163593e-11+8.171241461241152e-13j),90.82041025161743
9251.608624658656,0.5933172219376083,20250212130727_ec004cff2a5744adaffaf96fe6654826,(-7.819522807039903e-12-1.1226575225009583e-12j),96.74966311454773
3441.731866827793,0.5270131188835723,20250212130908_6183688657df416b92602b68aea85cca,(-1.7745804825608502e-11+0j),84.32966494560242
16401.513190449365,0.6757565834321457,20250212131036_b98fb4d02ff34b36979cb92129c3c4dd,(-3.417532923322142e-11-1.6413537196058314e-12j),85.45047640800476
9258.222077851788,0.7779479588157989,20250212131206_888c36da55604e14b394c22675ffe3ca,(3.2606806144031e-11+0j),93.28076028823853
10170.16292298024,0.8450917238068123,20250212131345_00aa56f7adaf4972b7b13abc4da1c753,(2.8132163265581767e-11+0j),87.4662389755249
17823.144676882297,0.38590165852153735,20250212131517_1742f66366e34a0dbaaaffe78ff5ae9f,(1.6363799204555107e-11+0j),94.71143293380737
30940.492539615097,0.1881395706111294,20250212131657_54d009cf237f4063983d7060ea8dc755,(-9.78701564235962e-11+0j),89.13073515892029
12508.396346505207,0.2741369782417319,20250212131830_22d29a57d80a4bcba1ace0cc6be5082f,(3.986855290349922e-11+0j),98.35438013076782
5862.4127172172975,0.8740634321294468,20250212132013_b87d14ca3f2642faaec5d66601499384,(-1.4042882412468316e-09-9.592326932761353e-14j),80.5962781906128
10411.388628700786,0.6986783207071428,20250212132138_784350d4826848aeaf2f23f1d81df50f,(-8.780709492839378e-11-8.100187187665142e-13j),86.88707900047302
15211.58019887644,0.5463774130086022,20250212132309_1091fcec800740f5a8c5bf3565aabefb,(8.625633540759736e-11+0j),94.3237509727478
1882.0639386209534,0.7533960283901622,20250212132449_f3a54bd06e58409a89b8ae29c5cf416f,(-3.484323940483591e-11-1.0871303857129533e-12j),84.37880420684814
33036.55258317004,0.0988239957228697,20250212132618_7580963c0cde49a1ad5aad65eaaa9488,(5.764988486589573e-11+0j),96.54732894897461
10931.38195613497,0.674373770025088,20250212132800_ebadcfb176b549d28405447efadb332b,(-4.369837824924616e-11+0j),85.72778391838074
5789.0578816386205,0.7209435739353702,20250212132931_73cd5c41ac3c45ba9553361d23a7a773,(-2.7640112421067897e-11+0j),92.81838965415955
5556.891678353869,0.028709203701196007,20250212133112_04bda03325d24b72861bc4637f1753f1,(-4.8121506779352785e-11-4.831690603168681e-13j),96.75745034217834
6834.709875009426,0.3594563127212964,20250212133253_799dbe2c0dcc4a58a2b26d14443c7127,(-4.264020248001543e-10-1.2079226507921703e-13j),87.05574655532837
19639.810045945847,0.42848812305853434,20250212133426_6e3ea27153a9471b8cbdee9b9d466c37,(7.628742082488316e-11-6.608047442568932e-13j),90.52532625198364
5320.91194187449,0.7617698645632923,20250212133600_1b65030b51a04c35a7c59979dfd50f61,(-8.748379798362294e-11-2.5437429940211587e-12j),86.24381399154663
11415.297673817655,0.37259752833770876,20250212133732_6f23dcbb79e94f3982993dc143ece1d3,(-3.651834390439035e-11+0j),90.19130063056946
5325.140460596392,0.4727223859041708,20250212133906_a0c7db85d9314444a10dfb3ad5e4149f,(-8.255440775428724e-11+1.0658141036401503e-13j),97.64616346359253
22748.57937861419,0.6016106695333212,20250212134049_13e77b5bdaa2496cba194a99f198efe0,(2.0765611452588928e-11+0j),80.15111780166626
12228.357518505185,0.8083498389359793,20250212134213_4bc1fc33f0f745038e6002e85c0ab6da,(5.009326287108706e-12-5.933031843596837e-13j),85.74769020080566
4209.76481826571,0.9046501593007674,20250212134344_f84451bb6fcc457984dd1ff22ac84871,(4.888534022029489e-12+0j),86.07944560050964
24134.266697263116,0.6479888366827281,20250212134516_d9790d1a2fc04c7eac81c00a017b4e88,(3.61879415322619e-11+0j),90.70452952384949
5541.485887801006,0.10313176322616235,20250212134650_6347d289cd06459592f9dcbbdc6832ad,(2.5302426820417168e-11+0j),86.12834906578064
14831.80429575762,0.47864395567927576,20250212134822_00d57ecdf41f4fc0bf14dd8d4ab0fe50,(8.948219942794822e-11+0j),82.9494321346283
2711.4684891185607,0.4141824044162412,20250212134950_6e9161a2af8448f6b6446a45221f62a7,(-8.106582072286983e-11+0j),86.4773051738739
23334.986062891185,0.5906749713969138,20250212135120_ffbb6d6a5f914b82acadb50ea1603c12,(-5.910383293894483e-11-2.0605739337042905e-12j),86.73991441726685
4662.079524521618,0.9238639930445725,20250212135251_5b505dc9bb4745dd806fa018131581bd,(-1.2021761364167105e-10-7.105427357601002e-15j),94.50957822799683
4836.890022359018,0.740967454318681,20250212135431_0805cee0fa0f41ffb9c2d8fa9ebcea97,(2.12700967949786e-11+0j),85.90568661689758
17690.844801544594,0.5752371502049904,20250212135602_5db0f826732741faa242d528900d398b,(-4.572342504616245e-11-8.171241461241152e-13j),94.27112483978271
8846.204772435216,0.7706402019179032,20250212135742_2aeec160631e4f11a55ce36900efe424,(6.66240396185458e-11+0j),89.66884446144104
4159.701297864422,0.7048586235753991,20250212135915_4533d89af7364244b687b495e89174f8,(2.5584867557881807e-11+1.6342482922482304e-13j),91.10561156272888
5599.750584129118,0.34129269698667875,20250212140053_0ac258ce36fb450184a018ac1ee1cfc9,(-1.2364473889192595e-09+0j),88.67995429039001
9498.202262007913,0.5622820395184804,20250212140228_284a5d8de55e4754b1436dada46559c8,(-4.5222492417451576e-11+1.1439738045737613e-12j),93.22211861610413
9886.665942249128,0.5979129487174797,20250212140405_05863a61124a4f23a4f528288afbe622,(-3.283773253315303e-11+0j),92.7458746433258
2641.177645477976,0.4895920627738042,20250212140542_4e4354338f044433997eec7fed444927,(-3.6216363241692306e-11+0j),88.83688998222351
10822.722817913464,0.3976857661938753,20250212140715_2471c0c67d484781a8122795abfe99cb,(-1.4019789773556113e-09-5.044853423896711e-13j),92.36506247520447
8695.859831644728,0.5615462933966853,20250212140851_882dc27383704da0a7131014598f97bf,(-5.1251447530376026e-11-1.1866063687193673e-12j),95.05258584022522
11730.014203039505,0.5489038720031776,20250212141029_503917aaed294c74b6d0d264f9132853,(-8.86206663608391e-11+3.197442310920451e-13j),91.80723333358765
10825.067861968359,0.16826656731653666,20250212141205_4fbfcc0fe0b54436b3dc11687baa2536,(3.1807445566300885e-11+0j),96.06163620948792
20582.729547318664,0.6364524427591377,20250212141346_e96a434d21c54dca923edf037707c174,(-7.964402470861387e-10-9.237055564881302e-14j),94.3810305595398
19437.00002740561,0.35084364616743746,20250212141525_84a15953a6ab412aa150c67eaa6cb59e,(9.741185635903093e-11+0j),108.65296268463135
5041.593335768999,0.800295083850628,20250212141719_f0bcbeed050a4727b29af07e3c4c445e,(-7.926637124455738e-11+4.973799150320701e-13j),107.67409491539001
4021.496344372017,0.9189689865979462,20250212141912_f52695fcb6134158ae15916eb27d2eba,(-2.3462121134798508e-11+0j),118.8176920413971
nan,nan,20250212142122_a1fd2c29e39a49d8bfeca097233f992c,(-4.4085624040235416e-11+3.481659405224491e-13j),114.07649207115173
6846.838741030307,0.29627715798188126,20250212142346_fd7662f2797c4db5912c17a1e55ff3f3,(-2.7846169814438326e-11-9.947598300641403e-13j),110.65213441848755
29628.32393446742,0.4208972951894431,20250212142545_7654d37c9cef498790d8fbd39579201c,(4.6482817595006054e-11-2.877698079828406e-13j),108.62792611122131
12685.409907753032,0.35402865813393825,20250212142741_90403505b7f142f28ac31f4eb62bcdcc,(5.2448712040131795e-11+3.446132268436486e-13j),110.76940488815308
15295.314701869947,0.5911811101256491,20250212142941_ef4ef2eaab4241a48cecf41b4d96ac77,(6.146194664324867e-13+0j),114.34402203559875
6206.130337630434,0.5934955960449141,20250212143144_514ae834a6e7406d85694f4794b87f2c,(-2.921858310855896e-10-6.394884621840902e-14j),115.22343516349792
4525.455443545726,0.5794132504387113,20250212143344_b99e3ffb1a4a470ebd82c0b634909825,(6.80646650152994e-11+1.7053025658242404e-13j),102.7165277004242
18363.233810080375,0.4967560605720075,20250212143533_8f9131a602964b528a87230404436563,(-1.2940759575030825e-11+2.913225216616411e-13j),113.55697822570801
3266.10182632331,0.2966897659040274,20250212143732_fc5909176bc548bb8c6ab5d3a7b37e42,(3.481304133856611e-11-3.552713678800501e-13j),105.95122814178467
11968.492466581452,0.4880623116897025,20250212143924_fef9af11cc144877930e7929186783eb,(3.227995648558135e-11+0j),109.19171190261841
12608.497363785433,0.17071278020620406,20250212144118_888e041a1c1e400c97ec3057480c14da,(6.142375497120156e-11-7.922551503725117e-13j),84.91113662719727
9409.483306914284,0.2686899929734945,20250212144247_46af6621967f476380334d73ee0ca7a5,(-9.704237413643568e-11+0j),91.32353234291077
3771.1649101122734,0.8415631282350888,20250212144423_7d99bad94f4049989bb12df96496f986,(-1.1080913964178762e-11+0j),88.41788697242737
7467.878038397719,0.22583247360417813,20250212144557_e68c38acbe0e458b9133365aa8a65c42,(-4.987654733668023e-11+0j),93.74231934547424
22312.39012320962,0.2657451040291623,20250212144737_328854175d6244edbef7f7068a6c9451,(5.257305701888981e-11+3.694822225952521e-13j),89.61096024513245
6919.611272727186,0.6861808225983111,20250212144910_4e93d63989d94e17b287feaa317d5d11,(3.9033665188981104e-11-5.613287612504791e-13j),94.32149529457092
nan,nan,20250212145048_5891da3102dc47b4ab4db77885d3a899,(7.105427357601002e-13-8.526512829121202e-13j),86.67785453796387
7479.923905506431,0.7561847510720235,20250212145231_02b9e30725574ff6b375071abac9eae8,(-1.1683098932735447e-11-3.623767952376511e-13j),91.02686715126038
11351.848464890834,0.5226292229624301,20250212145406_30968d175fcd4303a6502416a0561191,(-1.3278285138085266e-09-7.887024366937112e-13j),88.86845326423645
10320.204790552023,0.596352092734194,20250212145542_232aca080c844e0ba243d18b6fd0ac50,(4.0330405681743287e-11+0j),87.53318452835083
11163.6447521848,0.6615565833899358,20250212145713_2a44533b167d41d981f2a4936cb30faa,(1.0224709967587842e-11+0j),88.58988547325134
7175.105871112718,0.8015865153980662,20250212145845_232d9b01cff445a1a07cbd8f0ce063f8,(8.240519377977762e-12-6.465938895416912e-13j),94.30418419837952
18251.32372365239,0.13069875610649262,20250212150024_19d1852d0ff04834ba50e2a531736ae7,(6.80593359447812e-11+8.739675649849232e-13j),86.46745371818542
20664.431312340617,0.43072619041094573,20250212150154_8f988e5a080243478f115f67e330d5a4,(-7.745093455469032e-11-6.679101716144942e-13j),88.1183569431305
6457.871033898983,0.8711972195412578,20250212150327_5231e9a79efa48d689fba6dddb7d79f6,(-3.384137414741417e-11-5.755396159656812e-13j),84.33194184303284
10387.260231628146,0.7968403779774547,20250212150456_eb0e18ad4572411084c0c158553f96c2,(6.507328009774938e-11+0j),89.0902419090271
23886.15457695457,0.6086009987629317,20250212150629_5d146797c95e45948914532a17e15fa0,(-9.589218308292402e-11-4.192202140984591e-13j),86.12057709693909
20295.553441286065,0.5457886167081802,20250212150800_12d01828baf4431091fe4cd862265fef,(-5.481481935021293e-11+0j),92.30907130241394
31888.550025847562,0.44192002737306735,20250212150938_95c7307772d640048f3978c5ee3b3883,(-4.352784799266374e-11+0j),89.81540441513062
15156.64413163371,0.30705775273443614,20250212151112_9e7b1c46c1864484a550f0bfb41691d6,(3.998934516857844e-11-1.1866063687193673e-12j),81.34624743461609
7822.897073261874,0.4879502734072484,20250212151241_d30c9489d30a405f9c74f069f70e624f,(7.87103715538251e-11+0j),98.24464440345764
4519.252537828146,0.36067656969271056,20250212151423_156f3f6d7065497792342846e244cbe2,(8.457590183752473e-11+0j),88.76956510543823
54330.451849186895,0.27578043122617135,20250212151556_a2f26f14b5364c29b2755f4442b24e45,(1.971756091734278e-11+0j),97.56712818145752
10815.601252543453,0.7760303652681687,20250212151737_d0c9cd57cf7d419e9053c011b3fd82c2,(-7.019433923005636e-10-9.237055564881302e-14j),92.97667241096497
18390.71563755053,0.4945319855113667,20250212151915_219b05e37d3f439f88c975d818f8849a,(-5.4704685226170113e-11+4.760636329592671e-13j),95.21477270126343
5665.257306906926,0.7334660138932025,20250212152056_58d3a65de8114242ababf4ef833b8d9b,(2.6434854305534827e-11+7.460698725481052e-14j),83.24386739730835
47792.30561352584,0.5656694962420864,20250212152224_a059f231ff7941fa9c7c9986b9f7d876,(-1.155196827085092e-09+0j),83.3521339893341
9957.08509488122,0.5685258035521907,20250212152353_2dd9816c2fdb42f4828fed8e4c09f920,(-8.022027486731531e-12+0j),93.43805003166199
12013.437312834907,0.682382222784757,20250212152534_600ed41b204d4fd29475c8a4ece8a14c,(-2.3085533484845655e-11-1.7763568394002505e-12j),92.79199743270874
3301.1963884135976,0.49927404669213205,20250212152711_e3f287da53d24214a6dfddbb5ff8f000,(-3.1871394412519294e-11+0j),92.64066290855408
24931.539269356548,0.40287802312328125,20250212152857_c8639809c8a641b588ae135dd34db1b2,(1.049915709927518e-11+6.465938895416912e-13j),90.37020111083984
20638.762537050585,0.6629402771928543,20250212153031_c7cc45da737b4f9da3c1d788e5bfc464,(-3.410871585174391e-11+7.283063041541027e-13j),90.6490707397461
nan,nan,20250212153207_9cbbd81b57c145cca8a421c3df5f59a2,(-4.32578417530749e-11+0j),85.69316077232361
15583.92006771774,0.734145523053028,20250212153350_b7604f2d9b7c45a7a0736fde7af68091,(-3.3653080322437745e-12-8.490985692333197e-13j),85.28294706344604
23429.23465013436,0.4827115626857119,20250212153520_19ba810bf8b544d49c1286a088610cc1,(5.0537352080937126e-12+1.7053025658242404e-13j),86.77197670936584
10859.586328531264,0.17363816506203866,20250212153653_39c01f32f25a4440b1510e2a13d25fe7,(-4.030553668599168e-11+0j),90.67261052131653
5156.960895477249,0.29959778080997157,20250212153827_fec0af868922490c90536c4a2deddb1b,(-9.600853445590474e-11+0j),87.06495118141174
15336.24969330294,0.3336970823631843,20250212154000_82df9098544b4bb8a11fe501552b55b1,(-1.3173462320992257e-11+0j),94.53863477706909
20994.865784553287,0.3916279277077741,20250212154139_06d49ee066144c9d9651be715cfb8ec6,(-7.608136343151273e-11+0j),93.04114270210266
17911.83651741483,0.5954853868692562,20250212154319_8b298eaf10fb46b08a7318dd07650a0a,(-2.007105592838343e-11+0j),94.68798780441284
32391.38763537844,0.4840390916148396,20250212154459_8a22bd999f74400db2c3d3ba96ceac64,(-7.043965410957753e-11+0j),86.33985114097595
7005.7070396274075,0.5659875148423452,20250212154630_33f9075ed070460a9f563d8e4f2e2cea,(-9.403677836417046e-11-1.5702994460298214e-12j),79.88757610321045
4736.500403107851,0.8663158208013344,20250212154753_2b56c3b5102643989f43192c39bd285e,(9.686118573881686e-11+0j),89.94423413276672
12891.66461421676,0.7826377392321058,20250212154929_4e5e0df67bec439991deca8f2fb4979a,(6.73896494163273e-11+0j),91.29837465286255
2968.4029453433327,0.6296851990753592,20250212155104_293d39323cb047409ca674fb08be3baa,(-1.099191848652481e-10+0j),95.43478488922119
nan,nan,20250212155243_d6f13fc40f984599897aa508ffb4e943,(8.57980353430321e-11-8.242295734817162e-13j),86.97773599624634
26581.283058466306,0.692201538945735,20250212155424_7f2bb0eabf1342fda9c6286ecd0e3170,(2.4451551894344448e-11+0j),85.84552478790283
19591.791938181188,0.6691519790794795,20250212155554_33a4b2aacb9249cbadd928f6b067daa6,(-5.3725912607660575e-12+4.973799150320701e-14j),81.9799907207489
14075.684964385035,0.27024460044391374,20250212155720_4c8cb21d7c19422bb87f19b19c6b68a1,(-1.2293277507069433e-11-6.430411758628907e-13j),86.42675065994263
14648.450743952253,0.7166239212449783,20250212155851_b3670180852e40fa9578126ac9d81cb3,(-6.843414723789465e-11-7.247535904753022e-13j),84.18524885177612
3818.971603673353,0.566689715805027,20250212160018_86f99424b17949a5bfb4102128fdeeaf,(5.5649707064731047e-11+0j),91.02244973182678
55581.40403967951,0.2554780865563909,20250212160154_bc062d1fe5084a7eac1bd0def3b3e078,(1.4718892771270475e-11+0j),92.33053970336914
9300.444035580918,0.6177121698005421,20250212160330_74da4827b1554c188ca7601824ffdedd,(3.4869884757426917e-12+0j),87.91148543357849
8519.27765771498,0.6353244199736503,20250212160503_67bfabb3693442f893d3abd9abc69e5d,(-2.2723156689608004e-11-1.1368683772161603e-12j),86.46907043457031
27141.692131144962,0.33213421639507823,20250212160635_bbf9d5a5736447a5874e1f3b20bcc5ec,(-8.392930794798303e-11-7.389644451905042e-13j),86.65719437599182
3288.2851699332537,0.8204955669873122,20250212160809_8770b11c88ae4d43b2eb65be0a7ea9bf,(-1.092637091915094e-11-1.7621459846850485e-12j),89.79170608520508
8790.201627204206,0.5880984853500595,20250212160942_44b859065ce14ecabffaad5050b55d78,(-4.71061412099516e-10-3.552713678800501e-14j),91.00737738609314
55279.754976130025,0.18102801475965613,20250212161119_8d347a599c7f41caa656d08d64d0bf5c,(2.4922286456785514e-11+0j),82.338791847229
21553.719967125904,0.5161638139630138,20250212161245_f8dfad0c50a7439185019ca9869f72b7,(5.377565059916378e-11-9.769962616701378e-13j),92.23908519744873
6737.636312909044,0.8167281838239913,20250212161422_70d3aee91f674d7ab7907e65f3d7dbc5,(-1.6202150732169684e-11-1.0693668173189508e-12j),89.52341103553772
22315.008688673224,0.5392700365688169,20250212161555_5d0ad59a95c94d7fb7cd582f09c83039,(2.5860202867988846e-11-4.547473508864641e-13j),96.71629858016968
7652.46151790338,0.3765596751296436,20250212161735_e9f1666e774e4d5eb5e5f4a412deaeb0,(4.5641712631550035e-11-1.0800249583553523e-12j),92.27257561683655
5302.002329420263,0.6598606543662071,20250212161911_e35f5c125db245b49fcc5fd234605462,(-4.1447734133726044e-11+3.197442310920451e-13j),87.23844599723816
6262.441160269438,0.5949594419743958,20250212162045_ea4d7a1aac4444e680008e6cbaabcbff,(-9.07398600702436e-11+0j),91.89903783798218
20716.283831037086,0.45957031967416473,20250212162227_ac7d25c49e0644759c7570aba4adbdbf,(-5.1243453924598725e-11+8.668621376273222e-13j),87.64555191993713
12946.199962403824,0.6885407060677637,20250212162400_470c6dfb77a348e88d3eba5df8dbba68,(-4.979483492206782e-11-8.526512829121202e-13j),89.16916179656982
19285.475376847557,0.5966285923840684,20250212162536_8bb486b3770e4a399677cd815b6df8ec,(-4.845901457883883e-12+0j),87.11795091629028
17287.37714211289,0.48363445453492504,20250212162707_61d7872d9d5e4d99adcaecd066e5044c,(3.1375790854326624e-11+2.2737367544323206e-13j),88.13189482688904
7799.678347235062,0.38330952256833895,20250212162839_49b9929df6d1408f8395858bf1bf5436,(-4.957101396030339e-11-1.7053025658242404e-12j),91.78056168556213
4048.4283442453407,0.8864507485335399,20250212163014_3b02ef0ae09b4f35b1b0a3eb7150462b,(5.790923296444817e-13+0j),90.22925877571106
12095.536364603267,0.6487226315477191,20250212163200_75aa0fbf82824034812203a2ce7f2880,(-9.166001291305292e-12+0j),93.64358973503113
12149.74643318583,0.7486409703394727,20250212163337_c780042e5da748eda5afafb096d2ea26,(6.73701094910939e-11+1.2079226507921703e-13j),93.61790943145752
16059.502251500066,0.44032030150024015,20250212163516_3783b0407eb642f0b54d0a36c9c50245,(-7.610978514094313e-11-2.2239987629291136e-12j),89.25308632850647
26953.221964924305,0.15392869539211906,20250212163650_4799680f06d74d44b5b2999c4df715f3,(-7.285194669748307e-11+0j),92.69042491912842
28069.625474168944,0.1360582667668052,20250212163826_1e3dd439881f4531b913d980befa78f1,(-6.861355927867407e-11+0j),92.43137383460999
13743.412904163428,0.6729043547583615,20250212164004_f7f844141e3d410b8c0f6a92e31493ca,(-1.0516032489249483e-11+0j),92.36145114898682
9698.204915022172,0.8878173206706186,20250212164143_a5b2462228824a3e9d8f3a74a819aa62,(2.1252333226584597e-11+0j),90.09485411643982
8447.581340969633,0.6059779359667293,20250212164319_e9e76d313eb040bfb72097d4e7ee8f0d,(9.247713705917704e-12-1.9042545318370685e-12j),95.38900542259216
24887.58121122485,0.26307220252332186,20250212164502_914758d9284d499a9c679357327619a1,(-6.641798222517536e-11-1.2754242106893798e-12j),87.07368206977844
